ds,y
2018/4/29 21:00,3098093.833
2018/4/29 22:00,1728567.5
2018/4/29 23:00,2929466.95
2018/4/30 0:00,2456426.033
2018/4/30 1:00,2823241.617
2018/4/30 2:00,3205799
2018/4/30 3:00,2925058.467
2018/4/30 4:00,3072541.283
2018/4/30 5:00,3465688.233
2018/4/30 6:00,2194175.817
2018/4/30 7:00,3695084.136
2018/4/30 8:00,2721542.383
2018/4/30 9:00,3560488.567
2018/4/30 10:00,3354857.167
2018/4/30 11:00,4349165.333
2018/4/30 12:00,4444209.102
2018/4/30 13:00,4477859.466
2018/4/30 14:00,3782182.2
2018/4/30 15:00,4487822.61
2018/4/30 16:00,3038996
2018/4/30 17:00,4664262.339
2018/4/30 18:00,3377177.65
2018/4/30 19:00,2844200.508
2018/4/30 20:00,1825049.35
2018/4/30 21:00,1631349.7
2018/4/30 22:00,2396137.183
2018/4/30 23:00,1951806.7
2018/5/1 0:00,2866792.333
2018/5/1 1:00,3179883.424
2018/5/1 2:00,2748262.298
2018/5/1 3:00,1991706.35
2018/5/1 4:00,3069979.183
2018/5/1 5:00,3755517.196
2018/5/1 6:00,2716655.623
2018/5/1 7:00,3689255.186
2018/5/1 8:00,3068355.05
2018/5/1 9:00,3024439.729
2018/5/1 10:00,2116831.95
2018/5/1 11:00,2083263.167
2018/5/1 12:00,2193152.574
2018/5/1 13:00,1848663.61
2018/5/1 14:00,1759364.131
2018/5/1 15:00,2179403.322
2018/5/1 16:00,2610399.3
2018/5/1 17:00,2791852.883
2018/5/1 18:00,2175823.934
2018/5/1 19:00,3226198.283
2018/5/1 20:00,3490631.392
2018/5/1 21:00,2599792.683
2018/5/1 22:00,2977215.883
2018/5/1 23:00,2530436.414
2018/5/2 0:00,2408552.635
2018/5/2 1:00,2362633.517
2018/5/2 2:00,3303638.621
2018/5/2 3:00,1984513.8
2018/5/2 4:00,2361883.417
2018/5/2 5:00,2061763.917
2018/5/2 6:00,2002042.15
2018/5/2 7:00,3641414.35
2018/5/2 8:00,3021133.15
2018/5/2 9:00,5014073.158
2018/5/2 10:00,3617332.717
2018/5/2 11:00,3510759.186
2018/5/2 12:00,2743317
2018/5/2 13:00,1697207.383
2018/5/2 14:00,3411114.966
2018/5/2 15:00,2724009.55
2018/5/2 16:00,3180727.117
2018/5/2 17:00,1397666
2018/5/2 18:00,1847796
2018/5/2 19:00,1266842.441
2018/5/2 20:00,1640667.279
2018/5/2 21:00,2638675.683
2018/5/2 22:00,2476032.593
2018/5/2 23:00,2338401.833
2018/5/3 0:00,3272767.517
2018/5/3 1:00,1396635.183
2018/5/3 2:00,1722329.167
2018/5/3 3:00,1991588.271
2018/5/3 4:00,1621111.049
2018/5/3 5:00,1467032
2018/5/3 6:00,1681771.7
2018/5/3 7:00,2543611.525
2018/5/3 8:00,3096216.017
2018/5/3 9:00,2116429.661
2018/5/3 10:00,1530539.77
2018/5/3 11:00,2598468.661
2018/5/3 12:00,3183017.75
2018/5/3 13:00,2225414.467
2018/5/3 14:00,1821586.95
2018/5/3 15:00,2028972.267
2018/5/3 16:00,2507467.25
2018/5/3 17:00,2200177.267
2018/5/3 18:00,2770849.5
2018/5/3 19:00,2923092.017
2018/5/3 20:00,2171139.949
2018/5/3 21:00,3078035.869
2018/5/3 22:00,3215962.017
2018/5/3 23:00,2491842.733
2018/5/4 0:00,1942059.883
2018/5/4 1:00,2581725.117
2018/5/4 2:00,2524348.417
2018/5/4 3:00,1628303.4
2018/5/4 4:00,2735396.733
2018/5/4 5:00,1936315.317
2018/5/4 6:00,2236029.7
2018/5/4 7:00,1700400.333
2018/5/4 8:00,1833130.881
2018/5/4 9:00,1502938.8
2018/5/4 10:00,2898728.814
2018/5/4 11:00,3376171.717
2018/5/4 12:00,2139951.4
2018/5/4 13:00,2376949.625
2018/5/4 14:00,2926287.228
2018/5/4 15:00,3091732.133
2018/5/4 16:00,3583594.121
2018/5/4 17:00,2589638.052
2018/5/4 18:00,2203029.8
2018/5/4 19:00,2507524.345
2018/5/4 20:00,1642347.7
2018/5/4 21:00,2332519.033
2018/5/4 22:00,2170346.328
2018/5/4 23:00,1285894.967
2018/5/5 0:00,2762856.083
2018/5/5 1:00,2412684.508
2018/5/5 2:00,2583293.667
2018/5/5 3:00,2114828.733
2018/5/5 4:00,3340469.45
2018/5/5 5:00,2642930.583
2018/5/5 6:00,3153845.55
2018/5/5 7:00,2551674.5
2018/5/5 8:00,2250807.5
2018/5/5 9:00,2185325.783
2018/5/5 10:00,1874900.917
2018/5/5 11:00,2279251.559
2018/5/5 12:00,1593015.15
2018/5/5 13:00,2137596.233
2018/5/5 14:00,2460313.633
2018/5/5 15:00,1745039.183
2018/5/5 16:00,2153264.55
2018/5/5 17:00,1789119.617
2018/5/5 18:00,3347686.964
2018/5/5 19:00,2074666.633
2018/5/5 20:00,2654090.102
2018/5/5 21:00,2377134.59
2018/5/5 22:00,2420004.656
2018/5/5 23:00,1220234.525
2018/5/6 0:00,3003213.186
2018/5/6 1:00,2968480.333
2018/5/6 2:00,2925796.567
2018/5/6 3:00,2297064.017
2018/5/6 4:00,1951819.4
2018/5/6 5:00,1949887.267
2018/5/6 6:00,1797813.051
2018/5/6 7:00,1713546.934
2018/5/6 8:00,1454340.7
2018/5/6 9:00,2143846.433
2018/5/6 10:00,1807071
2018/5/6 11:00,2756995.644
2018/5/6 12:00,1955064.41
2018/5/6 13:00,2065442.467
2018/5/6 14:00,1138290.3
2018/5/6 15:00,1637708.475
2018/5/6 16:00,2324900.164
2018/5/6 17:00,1886673.8
2018/5/6 18:00,2445875.203
2018/5/6 19:00,1930087.492
2018/5/6 20:00,2334024.167
2018/5/6 21:00,2133600.426
2018/5/6 22:00,1735537.316
2018/5/6 23:00,1940178.443
2018/5/7 0:00,2328243.5
2018/5/7 1:00,2257258.533
2018/5/7 2:00,2279073.783
2018/5/7 3:00,1853440.5
2018/5/7 4:00,2466402.683
2018/5/7 5:00,2508468.317
2018/5/7 6:00,3134332.424
2018/5/7 7:00,2863704.77
2018/5/7 8:00,1600788.517
2018/5/7 9:00,1866139.8
2018/5/7 10:00,2286802.667
2018/5/7 11:00,2517230.217
2018/5/7 12:00,1976562.033
2018/5/7 13:00,1712712.667
2018/5/7 14:00,1460210.117
2018/5/7 15:00,2311216.033
2018/5/7 16:00,2887486.133
2018/5/7 17:00,1857447.05
2018/5/7 18:00,1281737.169
2018/5/7 19:00,1873895.246
2018/5/7 20:00,1799329.8
2018/5/7 21:00,1511635.1
2018/5/7 22:00,1195672.667
2018/5/7 23:00,1184842.475
2018/5/8 0:00,2407046.492
2018/5/8 1:00,2359198.508
2018/5/8 2:00,2565350.18
2018/5/8 3:00,1871169.567
2018/5/8 4:00,2398446.067
2018/5/8 5:00,1527927.983
2018/5/8 6:00,2780910.475
2018/5/8 7:00,2638342.083
2018/5/8 8:00,2288733.8
2018/5/8 9:00,2255686.458
2018/5/8 10:00,2411850.068
2018/5/8 11:00,1233582.839
2018/5/8 12:00,1599096.881
2018/5/8 13:00,1646051.467
2018/5/8 14:00,2766444.067
2018/5/8 15:00,2642281.35
2018/5/8 16:00,2812800.78
2018/5/8 17:00,1844643.672
2018/5/8 18:00,1818353.75
2018/5/8 19:00,750872.15
2018/5/8 20:00,1343295.533
2018/5/8 21:00,981269.2203
2018/5/8 22:00,912480.1639
2018/5/8 23:00,1495379.661
2018/5/9 0:00,2138759.322
2018/5/9 1:00,2886723.082
2018/5/9 2:00,2134571.05
2018/5/9 3:00,2249055.441
2018/5/9 4:00,1859582.2
2018/5/9 5:00,1237670.2
2018/5/9 6:00,1885228.333
2018/5/9 7:00,1809496.61
2018/5/9 8:00,1536659.475
2018/5/9 9:00,1542226.667
2018/5/9 10:00,2493779.917
2018/5/9 11:00,1394694.407
2018/5/9 12:00,1789053.213
2018/5/9 13:00,2376600.833
2018/5/9 14:00,1764981.35
2018/5/9 15:00,2391201.424
2018/5/9 16:00,3762576.754
2018/5/9 17:00,2056054.417
2018/5/9 18:00,1536423.085
2018/5/9 19:00,2400009.333
2018/5/9 20:00,2280986.639
2018/5/9 21:00,2334732.542
2018/5/9 22:00,805975.5333
2018/5/9 23:00,990376.1695
2018/5/10 0:00,2759124.517
2018/5/10 1:00,2011732.833
2018/5/10 2:00,2044623.767
2018/5/10 3:00,1291983.933
2018/5/10 4:00,2470156.559
2018/5/10 5:00,2033974.934
2018/5/10 6:00,2351041.433
2018/5/10 7:00,2819475.317
2018/5/10 8:00,2636384.417
2018/5/10 9:00,1855581.833
2018/5/10 10:00,1933361.233
2018/5/10 11:00,1767309.542
2018/5/10 12:00,1921169.328
2018/5/10 13:00,1590640.833
2018/5/10 14:00,2368528.517
2018/5/10 15:00,3334102.946
2018/5/10 16:00,4146087.98
2018/5/10 17:00,3120110.404
2018/5/10 18:00,2456418.467
2018/5/10 19:00,1584577.2
2018/5/10 20:00,2248727.017
2018/5/10 21:00,1206947.017
2018/5/10 22:00,1658434.817
2018/5/10 23:00,848692.1833
2018/5/11 0:00,1821341.678
2018/5/11 1:00,1791444.934
2018/5/11 2:00,2849240.333
2018/5/11 3:00,1649396.117
2018/5/11 4:00,2124180.633
2018/5/11 5:00,3116404.917
2018/5/11 6:00,2909149.467
2018/5/11 7:00,3740496.2
2018/5/11 8:00,2014926.167
2018/5/11 9:00,2146198.719
2018/5/11 10:00,2278674.433
2018/5/11 11:00,3154323.424
2018/5/11 12:00,2896503.627
2018/5/11 13:00,1719440.617
2018/5/11 14:00,2722248.754
2018/5/11 15:00,2260773.707
2018/5/11 16:00,1806437.085
2018/5/11 17:00,3112110.776
2018/5/11 18:00,2329064.783
2018/5/11 19:00,2141042.2
2018/5/11 20:00,1800109.78
2018/5/11 21:00,1686048.705
2018/5/11 22:00,899136.4237
2018/5/11 23:00,1415725.2
2018/5/12 0:00,1730594.169
2018/5/12 1:00,1703243.017
2018/5/12 2:00,1865684.25
2018/5/12 3:00,2466204.311
2018/5/12 4:00,2177015.322
2018/5/12 5:00,1883434.017
2018/5/12 6:00,2115903.133
2018/5/12 7:00,3411396.607
2018/5/12 8:00,1924477.7
2018/5/12 9:00,570886.7627
2018/5/12 10:00,1072722.148
2018/5/12 11:00,1289041.967
2018/5/12 12:00,1159192.831
2018/5/12 13:00,848043.4516
2018/5/12 14:00,1595547.322
2018/5/12 15:00,1506921.067
2018/5/12 16:00,1517571.379
2018/5/12 17:00,1402018.767
2018/5/12 18:00,1181451.083
2018/5/12 19:00,2369860.45
2018/5/12 20:00,1118547.4
2018/5/12 21:00,1838691.186
2018/5/12 22:00,1154023.183
2018/5/12 23:00,1250085.7
2018/5/13 0:00,982925.3667
2018/5/13 1:00,1752424.033
2018/5/13 2:00,1807772.517
2018/5/13 3:00,1202401.9
2018/5/13 4:00,2023977.283
2018/5/13 5:00,1866840.767
2018/5/13 6:00,2226580
2018/5/13 7:00,2298834.783
2018/5/13 8:00,855705.0667
2018/5/13 9:00,1852071.733
2018/5/13 10:00,829493.8167
2018/5/13 11:00,1874253.867
2018/5/13 12:00,2191930.783
2018/5/13 13:00,1007282.78
2018/5/13 14:00,2194066.525
2018/5/13 15:00,2564358.203
2018/5/13 16:00,2334420.049
2018/5/13 17:00,1247257.25
2018/5/13 18:00,1750621.567
2018/5/13 19:00,1915476.085
2018/5/13 20:00,1625879.738
2018/5/13 21:00,1933313
2018/5/13 22:00,2000615.417
2018/5/13 23:00,1308267.967
2018/5/14 0:00,1743375.741
2018/5/14 1:00,1311288.115
2018/5/14 2:00,3205844.717
2018/5/14 3:00,2151796.767
2018/5/14 4:00,2114028.25
2018/5/14 5:00,1875971.186
2018/5/14 6:00,2057760.705
2018/5/14 7:00,1879915.068
2018/5/14 8:00,1168869.41
2018/5/14 9:00,1587969.867
2018/5/14 10:00,1702127.283
2018/5/14 11:00,2035463.483
2018/5/14 12:00,1810162.517
2018/5/14 13:00,973060.3833
2018/5/14 14:00,2002005.9
2018/5/14 15:00,3311053.845
2018/5/14 16:00,3278342.15
2018/5/14 17:00,2314344.293
2018/5/14 18:00,1052491.475
2018/5/14 19:00,1149944.274
2018/5/14 20:00,1649027.932
2018/5/14 21:00,1219020.475
2018/5/14 22:00,1464933.831
2018/5/14 23:00,1394725.136
2018/5/15 0:00,1259928.4
2018/5/15 1:00,2128524.317
2018/5/15 2:00,1923153.983
2018/5/15 3:00,2728024.542
2018/5/15 4:00,1948833.639
2018/5/15 5:00,2621205.55
2018/5/15 6:00,2064403.417
2018/5/15 7:00,1770979.23
2018/5/15 8:00,1283402.712
2018/5/15 9:00,1846343.8
2018/5/15 10:00,2389115.467
2018/5/15 11:00,2745766.583
2018/5/15 12:00,1395750.881
2018/5/15 13:00,2006254.067
2018/5/15 14:00,2827314.656
2018/5/15 15:00,2589976.915
2018/5/15 16:00,2190515.917
2018/5/15 17:00,1824335.9
2018/5/15 18:00,1029103.695
2018/5/15 19:00,1218792.426
2018/5/15 20:00,1611752.183
2018/5/15 21:00,871688.7833
2018/5/15 22:00,838396.3898
2018/5/15 23:00,788785.7869
2018/5/16 0:00,1038287.4
2018/5/16 1:00,947080.7797
2018/5/16 2:00,2688833.721
2018/5/16 3:00,1490181.797
2018/5/16 4:00,1842003.672
2018/5/16 5:00,1239313.3
2018/5/16 6:00,2384516.78
2018/5/16 7:00,1937725.23
2018/5/16 8:00,1790378.934
2018/5/16 9:00,2602119.78
2018/5/16 10:00,2864646.473
2018/5/16 11:00,3057702.041
2018/5/16 12:00,1777210.316
2018/5/16 13:00,1923566.22
2018/5/16 14:00,2011508.77
2018/5/16 15:00,2790268.15
2018/5/16 16:00,2294751.817
2018/5/16 17:00,977257.2623
2018/5/16 18:00,1033821.458
2018/5/16 19:00,942474.0847
2018/5/16 20:00,1292269.967
2018/5/16 21:00,1103335.783
2018/5/16 22:00,1242470.833
2018/5/16 23:00,1080867.567
2018/5/17 0:00,1857964.917
2018/5/17 1:00,1953734.767
2018/5/17 2:00,2665712.05
2018/5/17 3:00,1896234.6
2018/5/17 4:00,1547018.633
2018/5/17 5:00,2361255.25
2018/5/17 6:00,3233950.3
2018/5/17 7:00,3525365.65
2018/5/17 8:00,2756528.233
2018/5/17 9:00,1448747.167
2018/5/17 10:00,2357071.367
2018/5/17 11:00,2461229.817
2018/5/17 12:00,1297163.967
2018/5/17 13:00,1555109.75
2018/5/17 14:00,2192307.15
2018/5/17 15:00,1459745.797
2018/5/17 16:00,1884744.82
2018/5/17 17:00,2457212.367
2018/5/17 18:00,1368682.183
2018/5/17 19:00,1352579.508
2018/5/17 20:00,1789495.033
2018/5/17 21:00,1121815.61
2018/5/17 22:00,1036163.41
2018/5/17 23:00,777461.2167
2018/5/18 0:00,1707363.339
2018/5/18 1:00,896089.2787
2018/5/18 2:00,2077692.933
2018/5/18 3:00,1506718.333
2018/5/18 4:00,1968613.683
2018/5/18 5:00,1859412.583
2018/5/18 6:00,1767097.25
2018/5/18 7:00,1835312.607
2018/5/18 8:00,1078078.169
2018/5/18 9:00,1819597.35
2018/5/18 10:00,1622970.617
2018/5/18 11:00,1663030.667
2018/5/18 12:00,1351500.95
2018/5/18 13:00,2130275.083
2018/5/18 14:00,2271203.607
2018/5/18 15:00,1773793.695
2018/5/18 16:00,2744721.417
2018/5/18 17:00,2133891.2
2018/5/18 18:00,1452738.917
2018/5/18 19:00,1358563.633
2018/5/18 20:00,1865910.367
2018/5/18 21:00,1761957.65
2018/5/18 22:00,651391.4667
2018/5/18 23:00,1363015.15
2018/5/19 0:00,1662567.5
2018/5/19 1:00,1729368.233
2018/5/19 2:00,2104558.5
2018/5/19 3:00,1487660.35
2018/5/19 4:00,1015761.9
2018/5/19 5:00,2077398.623
2018/5/19 6:00,1988331.186
2018/5/19 7:00,1558562.483
2018/5/19 8:00,816874.6102
2018/5/19 9:00,2167448.262
2018/5/19 10:00,2612856.75
2018/5/19 11:00,1139762.817
2018/5/19 12:00,1440817.9
2018/5/19 13:00,2726612.7
2018/5/19 14:00,1343498.517
2018/5/19 15:00,2253184.898
2018/5/19 16:00,1394299.883
2018/5/19 17:00,1629530.23
2018/5/19 18:00,2721200.183
2018/5/19 19:00,1569660.167
2018/5/19 20:00,2307707.383
2018/5/19 21:00,1948225.367
2018/5/19 22:00,1403737.617
2018/5/19 23:00,1738917.1
2018/5/20 0:00,1491383.067
2018/5/20 1:00,1353392.475
2018/5/20 2:00,1601084.459
2018/5/20 3:00,1252856.167
2018/5/20 4:00,2405111.333
2018/5/20 5:00,2386708.183
2018/5/20 6:00,2935898.95
2018/5/20 7:00,2488622.283
2018/5/20 8:00,1669795.1
2018/5/20 9:00,786483.2
2018/5/20 10:00,1535688.9
2018/5/20 11:00,1522640.533
2018/5/20 12:00,1668913.417
2018/5/20 13:00,503171.9
2018/5/20 14:00,1213906.167
2018/5/20 15:00,1773966.967
2018/5/20 16:00,1060886.6
2018/5/20 17:00,960888.2667
2018/5/20 18:00,1542554.733
2018/5/20 19:00,1898367.75
2018/5/20 20:00,1948250.367
2018/5/20 21:00,1101942.754
2018/5/20 22:00,558527.9833
2018/5/20 23:00,1248569.983
2018/5/21 0:00,1289870.339
2018/5/21 1:00,1566800.917
2018/5/21 2:00,3177985.083
2018/5/21 3:00,1598848.783
2018/5/21 4:00,2381890.733
2018/5/21 5:00,1873341.678
2018/5/21 6:00,2669796.262
2018/5/21 7:00,2060743.017
2018/5/21 8:00,2151263.833
2018/5/21 9:00,1727309.333
2018/5/21 10:00,1397139.1
2018/5/21 11:00,1474406.883
2018/5/21 12:00,1256296.383
2018/5/21 13:00,1059084.741
2018/5/21 14:00,1742831.683
2018/5/21 15:00,1258437.567
2018/5/21 16:00,1627945.322
2018/5/21 17:00,1716041.607
2018/5/21 18:00,1110267.183
2018/5/21 19:00,1893437.05
2018/5/21 20:00,1468091.525
2018/5/21 21:00,629399.3833
2018/5/21 22:00,1173733.541
2018/5/21 23:00,2031172.417
